ID,Probe_Id,Definition,Ontology_Component,Ontology_Process,Ontology_Function,Chromosome,Probe_Coordinates,Cytoband,Probe_Chr_Orientation,RefSeq_ID,Entrez_Gene_ID,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
LOC653157,ILMN_1665332,"PREDICTED: Homo sapiens similar to Iduronate 2-sulfatase precursor (Alpha-L-iduronate sulfate sulfatase) (Idursulfase) (LOC653157), mRNA.",,,,X,148415560-148415609,,+,XM_926258.1,653157,LOC653157,1.0937409537681013,6.176923029796658,9.223144910525178,1.1543084737697143e-16,6.0761388958654145e-16,26.761556095263877
EBF,ILMN_1778681,"Homo sapiens early B-cell factor 1 (EBF1), mRNA.",nucleus [goid 5634] [evidence IEA],"regulation of transcription, DNA-dependent [goid 6355] [evidence IEA]; development [goid 7275] [evidence IEA]",zinc ion binding [goid 8270] [evidence IEA]; metal ion binding [goid 46872] [evidence IEA]; transcription regulator activity [goid 30528] [evidence IEA]; DNA binding [goid 3677] [evidence IEA]; protein binding [goid 5515] [pmid 14594818] [evidence IDA],5,158058476-158058525,5q33.3c,-,NM_024007.2,1879,EBF,-1.065166688137741,7.040479652818806,-9.212673954478138,1.2317418436092228e-16,6.468422783972003e-16,26.69713292882907
PPBP,ILMN_1767281,"Homo sapiens pro-platelet basic protein (chemokine (C-X-C motif) ligand 7) (PPBP), mRNA.",extracellular region [goid 5576] [evidence IEA]; extracellular space [goid 5615] [evidence IEA],immune response [goid 6955] [evidence IEA]; chemotaxis [goid 6935] [evidence IEA]; cell proliferation [goid 8283] [evidence IEA]; glucose transport [goid 15758] [pmid 4005226] [evidence TAS],glucose transporter activity [goid 5355] [pmid 4005226] [evidence TAS]; growth factor activity [goid 8083] [evidence IEA]; chemokine activity [goid 8009] [evidence IEA],4,75071933-75071955:75072098-75072124,4q13.3d,-,NM_002704.2,5473,PPBP,-1.5006539959505538,5.599621045807764,-9.211596124704569,1.2399999885524742e-16,6.508373497103333e-16,26.690502884658557
B4GALNT4,ILMN_1796663,"Homo sapiens beta-1,4-N-acetyl-galactosaminyl transferase 4 (B4GALNT4), mRNA.",,,acetylgalactosaminyltransferase activity [goid 8376] [pmid 15044014] [evidence IDA],11,370870-370919,11p15.5d,+,NM_178537.3,338707,B4GALNT4,1.2003662814588028,5.442344777409022,9.207908344214182,1.2686738699720795e-16,6.65712740372446e-16,26.667820207700757
PTPLAD2,ILMN_1690114,"Homo sapiens protein tyrosine phosphatase-like A domain containing 2 (PTPLAD2), mRNA.",,,,9,20993986-20994035,9p21.3d,-,NM_001010915.1,401494,PTPLAD2,1.4336837382587895,10.591078256344279,9.195881607524269,1.3668474876509978e-16,7.157258448814751e-16,26.593867383034663
LOC644063,ILMN_1701753,"PREDICTED: Homo sapiens similar to heterogeneous nuclear ribonucleoprotein K isoform a, transcript variant 2 (LOC644063), mRNA.",,,,3,97550966-97551015,3q11.2b,+,XM_931572.1,644063,LOC644063,-1.7446240787877478,8.3173060325933,-9.19227944067176,1.3976961493436514e-16,7.316877173225478e-16,26.571723751176393
PPARGC1B,ILMN_2195703,"Homo sapiens peroxisome proliferator-activated receptor gamma, coactivator 1 beta (PPARGC1B), mRNA.",nucleus [goid 5634] [evidence ISS],"estrogen receptor signaling pathway [goid 30520] [evidence ISS]; regulation of transcription, DNA-dependent [goid 6355] [evidence IEA]; transcription [goid 6350] [evidence IEA]; positive regulation of transcription from RNA polymerase II promoter [goid 45944] [evidence ISS]",ligand-dependent nuclear receptor transcription coactivator activity [goid 30374] [evidence ISS]; AF-2 domain binding [goid 50682] [evidence ISS]; nucleotide binding [goid 166] [evidence IEA]; RNA binding [goid 3723] [evidence ISS],5,149202104-149202133:149205516-149205535,5q33.1b-q33.1c,+,NM_133263.2,133522,PPARGC1B,-1.2463486967086022,6.611185044152652,-9.191628096349497,1.4033476766751825e-16,7.340700735926026e-16,26.567720043128688
FLJ23878,ILMN_1777637,"Homo sapiens schlafen-like 1 (SLFNL1), mRNA.",,,,1,41253923-41253972,1p34.2c,-,NM_144990.2,200172,FLJ23878,-1.1323698015504418,6.064860872853994,-9.185295127856264,1.4594956135175452e-16,7.622445375948589e-16,26.52879721301506
CKMT1B,ILMN_1763491,"Homo sapiens creatine kinase, mitochondrial 1B (CKMT1B), nuclear gene encoding mitochondrial protein, mRNA.",mitochondrion [goid 5739] [pmid 2914937] [evidence TAS],,kinase activity [goid 16301] [evidence IEA]; creatine kinase activity [goid 4111] [pmid 2914937] [evidence TAS],15,41678337-41678386,15q15.3a,+,NM_020990.3,1159,CKMT1B,1.2418667192660937,5.707606678153718,9.169760345661937,1.6068685319842454e-16,8.376817505977275e-16,26.433357194265746
SEMA3B,ILMN_1653501,"Homo sapiens sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B (SEMA3B), transcript variant 2, mRNA.",membrane [goid 16020] [evidence IEA]; endoplasmic reticulum [goid 5783] [pmid 8633026] [evidence TAS]; membrane [goid 16020] [evidence IEA]; endoplasmic reticulum [goid 5783] [pmid 8633026] [evidence TAS],development [goid 7275] [evidence IEA]; axon guidance [goid 7411] [pmid 8633026] [evidence TAS]; cell-cell signaling [goid 7267] [pmid 8633026] [evidence TAS]; development [goid 7275] [evidence IEA]; axon guidance [goid 7411] [pmid 8633026] [evidence TAS]; cell-cell signaling [goid 7267] [pmid 8633026] [evidence TAS],receptor activity [goid 4872] [evidence IEA]; receptor activity [goid 4872] [evidence IEA],3,50289448-50289497,3p21.31b,+,NM_001005914.1,7869,SEMA3B,-1.0273152749201424,7.585517399138878,-9.158699227021375,1.7207328035057973e-16,8.95407592523901e-16,26.36543454765323
PSMC4,ILMN_1687887,"Homo sapiens proteasome (prosome, macropain) 26S subunit, ATPase, 4 (PSMC4), transcript variant 2, mRNA.",nucleus [goid 5634] [evidence IEA]; proteasome complex (sensu Eukaryota) [goid 502] [pmid 8603043] [evidence TAS]; cytosol [goid 5829] [evidence IEA]; cytoplasm [goid 5737] [evidence IEA],protein catabolism [goid 30163] [evidence IEA],ATPase activity [goid 16887] [pmid 9473509] [evidence TAS]; hydrolase activity [goid 16787] [evidence IEA]; nucleotide binding [goid 166] [evidence IEA]; ATP binding [goid 5524] [evidence IEA],19,45168927-45168949:45168950-45168976,19q13.2b,+,NM_153001.1,5704,PSMC4,-1.1232394740393374,8.104088184088575,-9.155016651761414,1.7603943741637677e-16,9.155698112365133e-16,26.34282715876097
CFH,ILMN_1657803,"Homo sapiens complement factor H (CFH), transcript variant 2, mRNA.",extracellular space [goid 5615] [pmid 9312129] [evidence TAS]; extracellular space [goid 5615] [pmid 9312129] [evidence TAS]; extracellular space [goid 5615] [pmid 9312129] [evidence TAS],"innate immune response [goid 45087] [evidence IEA]; complement activation, alternative pathway [goid 6957] [evidence IEA]; innate immune response [goid 45087] [evidence IEA]; complement activation, alternative pathway [goid 6957] [evidence IEA]; innate immune response [goid 45087] [evidence IEA]; complement activation, alternative pathway [goid 6957] [evidence IEA]",,1,194937229-194937278,1q31.3c,+,NM_001014975.1,3075,CFH,-1.0483914575169146,8.220422221195896,-9.152992029872257,1.7825856173037732e-16,9.261483518829887e-16,26.330399268824628
C6,ILMN_1688242,"Homo sapiens complement component 6 (C6), mRNA.",membrane [goid 16020] [evidence IEA]; integral to membrane [goid 16021] [evidence IEA]; membrane attack complex [goid 5579] [evidence IEA]; extracellular space [goid 5615] [evidence NR ],"innate immune response [goid 45087] [evidence IEA]; cytolysis [goid 19835] [evidence IEA]; complement activation, classical pathway [goid 6958] [evidence IEA]",,5,41178489-41178538,5p13.1a,-,NM_000065.1,729,C6,-2.059592530275344,6.9098280274920825,-9.152098042913568,1.7924726536987457e-16,9.310434282244161e-16,26.324911933934544
TMC5,ILMN_1730117,"Homo sapiens transmembrane channel-like 5 (TMC5), mRNA.",integral to membrane [goid 16021] [evidence IEA],,,16,19417350-19417399,16p12.3a,+,NM_024780.3,79838,TMC5,1.2890063591995071,7.677350213130402,9.133705793583195,2.0084270615321082e-16,1.040243558041274e-15,26.212059358685586
DSG2,ILMN_1704196,"Homo sapiens desmoglein 2 (DSG2), mRNA.",intercellular junction [goid 5911] [pmid 8143788] [evidence TAS]; membrane [goid 16020] [evidence IEA]; cytoskeleton [goid 5856] [evidence IEA]; integral to membrane [goid 16021] [evidence IEA],homophilic cell adhesion [goid 7156] [evidence IEA]; cell adhesion [goid 7155] [evidence IEA],calcium ion binding [goid 5509] [evidence IEA]; protein binding [goid 5515] [evidence IEA],18,27380565-27380614,18q12.1d,+,NM_001943.1,1829,DSG2,1.067144932328583,7.621652076966932,9.128021986378016,2.080257159081815e-16,1.0766111029205628e-15,26.177199670676877
FKSG30,ILMN_1814998,"Homo sapiens actin-like protein (FKSG30), mRNA.",actin filament [goid 5884] [evidence IEA]; actin filament [goid 5884] [evidence IEA],,structural constituent of cytoskeleton [goid 5200] [evidence IEA]; protein binding [goid 5515] [evidence IEA]; ATP binding [goid 5524] [evidence IEA]; structural constituent of cytoskeleton [goid 5200] [evidence IEA]; protein binding [goid 5515] [evidence IEA]; ATP binding [goid 5524] [evidence IEA],2,132100979-132101028,2q21.1d,+,NM_001017421.1,440915,FKSG30,-1.1189215685820173,12.400897348137766,-9.12210891003792,2.1576966115700128e-16,1.115823049994645e-15,26.140941610212586
RASEF,ILMN_1779517,"Homo sapiens RAS and EF-hand domain containing (RASEF), mRNA.",,small GTPase mediated signal transduction [goid 7264] [evidence IEA]; protein transport [goid 15031] [evidence IEA],GTP binding [goid 5525] [evidence IEA]; calcium ion binding [goid 5509] [evidence IEA],9,84787248-84787297,9q21.32b,-,NM_152573.2,158158,RASEF,1.6182608855198701,8.19844226445484,9.119150841380108,2.1975053528435206e-16,1.1355291089796787e-15,26.122806174416525
TNFRSF12A,ILMN_1689004,"Homo sapiens tumor necrosis factor receptor superfamily, member 12A (TNFRSF12A), mRNA.",integral to membrane [goid 16021] [evidence IEA]; membrane [goid 16020] [evidence IEA],angiogenesis [goid 1525] [evidence IEA]; cell motility [goid 6928] [pmid 10551889] [evidence TAS]; apoptosis [goid 6915] [evidence IEA]; cell adhesion [goid 7155] [evidence IEA]; cell differentiation [goid 30154] [evidence IEA],receptor activity [goid 4872] [evidence IEA]; protein binding [goid 5515] [evidence IEA],16,3012033-3012082,16p13.3d,+,NM_016639.1,51330,TNFRSF12A,1.1972323952812225,10.037137941412189,9.109220747819622,2.336558650203656e-16,1.2045829805017974e-15,26.06194095497677
LCN6,ILMN_1792800,"Homo sapiens lipocalin 6 (LCN6), mRNA.",,fertilization (sensu Metazoa) [goid 7338] [evidence IEA]; transport [goid 6810] [evidence IEA]; lipid metabolism [goid 6629] [evidence IEA],binding [goid 5488] [evidence IEA]; transporter activity [goid 5215] [evidence IEA],9,138758381-138758415:138758612-138758626,9q34.3e,-,NM_198946.2,158062,LCN6,-1.2630156197247242,5.500223677768214,-9.106434187438328,2.377128050610909e-16,1.2248668049606764e-15,26.044865134493662
C4BPA,ILMN_1810752,"Homo sapiens complement component 4 binding protein, alpha (C4BPA), mRNA.",extracellular region [goid 5576] [pmid 14718574] [evidence NAS]; extracellular space [goid 5615] [evidence NR ],"innate immune response [goid 45087] [evidence IEA]; complement activation, classical pathway [goid 6958] [evidence IEA]",,1,205384554-205384603,1q32.2a,+,NM_000715.3,722,C4BPA,-1.9877934593388673,11.328804544995739,-9.090748021143993,2.6189210405144177e-16,1.3449530846666445e-15,25.94877470025954
SULT1C1,ILMN_1766079,"Homo sapiens sulfotransferase family, cytosolic, 1C, member 2 (SULT1C2), transcript variant 1, mRNA.",cytoplasm [goid 5737] [pmid 9169148] [evidence TAS]; cytoplasm [goid 5737] [pmid 9169148] [evidence TAS],amine metabolism [goid 9308] [pmid 9169148] [evidence TAS]; amine metabolism [goid 9308] [pmid 9169148] [evidence TAS],transferase activity [goid 16740] [evidence IEA]; sulfotransferase activity [goid 8146] [pmid 9169148] [evidence TAS]; transferase activity [goid 16740] [evidence IEA]; sulfotransferase activity [goid 8146] [pmid 9169148] [evidence TAS],2,108283737-108283786,2q12.3c,+,NM_001056.3,6819,SULT1C1,1.0798764465587807,5.796274312837348,9.089641631289426,2.636870698141434e-16,1.3531292364302083e-15,25.941999299262676
MANSC1,ILMN_1652490,"Homo sapiens MANSC domain containing 1 (MANSC1), mRNA.",membrane [goid 16020] [evidence IEA]; integral to membrane [goid 16021] [evidence IEA]; membrane [goid 16020] [evidence IEA]; integral to membrane [goid 16021] [evidence IEA],,,12,12374286-12374335,12p13.2a,-,NM_018050.2,54682,MANSC1,-1.0004695789999118,7.482032005456426,-9.076885119961473,2.8528764731346637e-16,1.4617247752747338e-15,25.863900275930135
FNDC6,ILMN_1765668,"Homo sapiens interleukin 20 receptor beta (IL20RB), mRNA.",,,,3,138212311-138212360,,+,NM_144717.2,53833,FNDC6,1.3200493080035764,5.9352097001333215,9.066901166850704,3.034131713591783e-16,1.5514159807192536e-15,25.802801847563266
EDN2,ILMN_1680814,"Homo sapiens endothelin 2 (EDN2), mRNA.",extracellular region [goid 5576] [evidence IEA]; soluble fraction [goid 5625] [pmid 1701397] [evidence TAS],regulation of vasoconstriction [goid 19229] [evidence IEA]; pathogenesis [goid 9405] [evidence IEA]; cell-cell signaling [goid 7267] [evidence NR ]; protein kinase C activation [goid 7205] [pmid 9492062] [evidence TAS]; transmembrane receptor protein tyrosine kinase signaling pathway [goid 7169] [pmid 9492062] [evidence TAS],growth factor activity [goid 8083] [evidence NR ],1,41717284-41717333,1p34.2c,-,NM_001956.2,1907,EDN2,1.004817768912135,5.45623866062115,9.0654233318173425,3.0619169265649067e-16,1.5648233427001443e-15,25.79375995537115
RAD51AP1,ILMN_1670353,"Homo sapiens RAD51 associated protein 1 (RAD51AP1), mRNA.",nucleus [goid 5634] [pmid 9396801] [evidence IC ],DNA repair [goid 6281] [pmid 9396801] [evidence NAS]; double-strand break repair via homologous recombination [goid 724] [pmid 9396801] [evidence NAS],protein binding [goid 5515] [pmid 9396801] [evidence IPI]; double-stranded DNA binding [goid 3690] [pmid 9396801] [evidence IDA]; DNA binding [goid 3677] [evidence IEA]; RNA binding [goid 3723] [pmid 9396801] [evidence IDA]; single-stranded DNA binding [goid 3697] [pmid 9396801] [evidence IDA],12,4539054-4539103,12p13.32a,+,NM_006479.2,10635,RAD51AP1,1.0853889369931604,6.548206581221365,9.062171762913357,3.123944447951373e-16,1.5948936084361078e-15,25.773867544979822
SLC7A10,ILMN_1681087,"Homo sapiens solute carrier family 7, (neutral amino acid transporter, y+ system) member 10 (SLC7A10), mRNA.",integral to plasma membrane [goid 5887] [pmid 10863037] [evidence NAS]; membrane [goid 16020] [pmid 10734121] [evidence TAS],neutral amino acid transport [goid 15804] [pmid 10863037] [evidence IDA]; transport [goid 6810] [evidence IEA]; amino acid transport [goid 6865] [evidence IEA],L-serine transporter activity [goid 15194] [pmid 10863037] [evidence TAS]; amino acid-polyamine transporter activity [goid 5279] [evidence IEA],19,38391632-38391636:38391637-38391681,19q13.11b,-,NM_019849.1,56301,SLC7A10,1.3273684095963523,5.6420286435086,9.057098811702067,3.2232209716704705e-16,1.6439002090538561e-15,25.742837204283298
SPATA18,ILMN_1667948,"Homo sapiens spermatogenesis associated 18 homolog (rat) (SPATA18), mRNA.",,,,4,52657892-52657941,4q12a,+,NM_145263.1,132671,SPATA18,-1.642964177240219,7.472070557189349,-9.045824640975264,3.4552274710597555e-16,1.7599845020611912e-15,25.67389654580701
SULF1,ILMN_1702363,"Homo sapiens sulfatase 1 (SULF1), mRNA.",endoplasmic reticulum [goid 5783] [evidence IEA]; extracellular space [goid 5615] [pmid 12368295] [evidence NAS]; cell surface [goid 9986] [pmid 12368295] [evidence IDA],metabolism [goid 8152] [evidence IEA]; apoptosis [goid 6915] [evidence IEA]; heparan sulfate proteoglycan metabolism [goid 30201] [pmid 12368295] [evidence NAS],hydrolase activity [goid 16787] [evidence IEA]; arylsulfatase activity [goid 4065] [pmid 12368295] [evidence IDA],8,70735259-70735308,8q13.2c-q13.3a,+,NM_015170.1,23213,SULF1,1.5418673733884756,9.120405052869275,9.033410945730918,3.729925682671398e-16,1.8970094829407556e-15,25.598022109269046
PZP,ILMN_1708183,"Homo sapiens pregnancy-zone protein (PZP), mRNA.",extracellular region [goid 5576] [pmid 14718574] [evidence NAS],pregnancy [goid 7565] [pmid 2692707] [evidence TAS],wide-spectrum protease inhibitor activity [goid 17114] [evidence IEA]; serine-type endopeptidase inhibitor activity [goid 4867] [evidence IEA]; endopeptidase inhibitor activity [goid 4866] [evidence IEA],12,9192843-9192857:9193424-9193458,12p13.31a,-,NM_002864.1,5858,PZP,-1.3326392224729426,5.892089438587671,-9.032134069568492,3.7593842698102013e-16,1.911020337153519e-15,25.59021969006195
IGF2BP2,ILMN_1702447,"Homo sapiens insulin-like growth factor 2 mRNA binding protein 2 (IGF2BP2), transcript variant 1, mRNA.",cytoplasm [goid 5737] [pmid 10190901] [evidence TAS],morphogenesis [goid 9653] [pmid 9891060] [evidence TAS]; translational attenuation [goid 9386] [pmid 9891060] [evidence TAS],nucleotide binding [goid 166] [evidence IEA]; catalytic activity [goid 3824] [evidence IEA]; nucleic acid binding [goid 3676] [evidence IEA]; RNA binding [goid 3723] [pmid 9891060] [evidence TAS],3,186844539-186844588,3q27.2b,-,NM_006548.4,10644,IGF2BP2,1.2465926019433375,8.566032745288618,9.028541550293252,3.843513320973155e-16,1.952793664957615e-15,25.568269463507747
GP9,ILMN_1743290,"Homo sapiens glycoprotein IX (platelet) (GP9), mRNA.",plasma membrane [goid 5886] [pmid 10429193] [evidence TAS]; integral to plasma membrane [goid 5887] [pmid 2771955] [evidence TAS],blood coagulation [goid 7596] [pmid 9432024] [evidence TAS]; cell adhesion [goid 7155] [pmid 2771955] [evidence NAS],transferase activity [goid 16740] [evidence IEA]; protein binding [goid 5515] [evidence IEA],3,130263874-130263923,3q21.3c,+,NM_000174.2,2815,GP9,-1.1708173791434717,5.524996216498575,-9.021797991069816,4.006518971672662e-16,2.0309711574671046e-15,25.527074628910455
TRIP13,ILMN_1796589,"Homo sapiens thyroid hormone receptor interactor 13 (TRIP13), mRNA.",nucleus [goid 5634] [pmid 7776974] [evidence TAS],transcription from RNA polymerase II promoter [goid 6366] [pmid 7776974] [evidence TAS],ATP binding [goid 5524] [evidence IEA]; transcription cofactor activity [goid 3712] [pmid 7776974] [evidence TAS]; nucleotide binding [goid 166] [evidence IEA]; nucleoside-triphosphatase activity [goid 17111] [evidence IEA],5,970891-970940,5p15.33d,+,NM_004237.2,9319,TRIP13,1.7026753621067137,7.4260382202170465,9.018363241114015,4.092167137587321e-16,2.073862210963706e-15,25.50609665387647
